001130,KMU
003026,NCCU
008823,NCCU
004583,YZU
006109,CYCU
009473,CSMU
009337,PU
005636,NPU
008871,NTUNHS
007631,NTPU
001289,NKNU
002779,NCKU
004609,NTU
008069,NPU
007681,TMU
008812,SCU
009016,CYCU
001169,NTHU
009994,NTU
006439,THU
002570,NKNU
008850,NCHU
006068,PU
002026,NCCU
008177,YZU
001096,THU
000808,NSYSU
009622,NTOU
001077,CGU
009601,NCKU
008127,NTUNHS
008059,NKFUST
000432,NTUB
000837,NCCU
005818,NCKU
009580,KMU
005961,NFU
001622,NTUNHS
000418,NTHU
006023,YZU
006000,PU
006501,NTU
007161,NKNU
009731,NTNU
008776,NFU
006740,NCKU
007907,CSMU
008354,PU
002202,CSMU
007895,NTUB
003688,NPU
004497,FJU
007240,FJU
009341,NCCU
008701,NTNU
004707,SCU
003727,NTPU
008867,SCU
001476,FCU
007629,NCUT
001583,NKNU
001614,THU
006437,NTNU
008352,FJU
009705,FCU
002589,NUTC
008087,NCCU
007611,TCPA
006873,NCUT
000992,YZU
002651,KUAS
001016,TCPA
003886,CYCU
008067,NCCU
006832,NTPU
003213,NTPU
004962,NCCU
009665,NCTU
000327,NKFUST
007825,KMU
002357,THU
004018,NTUST
005926,CMU
008703,NTNU
005114,NSYSU
006803,NCCU
000543,CYCU
007752,NTUST
007621,CSMU
005605,CSMU
001170,NTHU
004982,TMU
003565,CGU
004621,NTNU
007713,NPU
007063,NTUNHS
004865,FJU
002803,NKNU
002654,NKFUST
003203,KUAS
005712,NCTU
006250,TCPA
000145,NTOU
006400,NTHU
005283,NTU
000471,SCU
001341,CYCU
004048,NFU
003260,NCHU
009944,NTNU
002354,SCU
008882,NKNU
007215,SCU
008260,NCTU
004521,NKNU
006756,CMU
003291,NUTC
001778,NTHU
005316,FCU
001437,NTUST
005307,CGU
000600,NTUB
008936,NFU
008562,CYCU
007821,NTU
002838,NTNU
006628,TMU
001397,PU
008606,SCU
006203,TCPA
000697,SCU
009033,THU
007370,NCCU
006532,FJU
004203,TMU
003811,THU
002465,NKFUST
002186,PU
000964,NCTU
002380,NTUNHS
003544,KMU
000405,NKFUST
009901,NTUNHS
006291,NTUB
001588,CMU
003145,TCPA
002131,CMU
001586,KMU
005656,NCCU
003460,CYCU
004237,NCHU
001189,TKU
000169,FJU
008912,NPU
007977,THU
001755,NTPU
003724,TKU
009711,TCPA
003579,NCKU
004980,NPU
000151,THU
002318,THU
003900,NFU
002210,NCTU
003444,NTUST
001226,NTU
009849,NFU
004688,NCCU
002213,TKU
006987,NTUST
007046,NTNU
006903,KUAS
003375,NTNU
006390,NTPU
006088,NTUB
000323,NTUB
005017,NTUST
009596,PU
001062,PU
002162,TKU
009380,FJU
001510,TKU
004798,CSMU
001917,NCTU
001167,NCTU
003779,FJU
001112,NCKU
002746,TKU
005732,CSMU
004422,NTUNHS
002989,NUTC
007364,NTPU
002918,TMU
000584,PU
007590,SCU
008479,FJU
003248,NCHU
001325,NFU
004965,NCUT
004366,CMU
000972,TCPA
009905,NTOU
009294,TKU
004468,KUAS
007204,KUAS
004371,TCPA
006021,NPU
001143,TKU
006298,TMU
006009,NTUB
005988,TCPA
007763,TMU
007859,SCU
008537,TCPA
004439,NCUT
005870,YZU
000922,NKFUST
008004,NUTC
000763,NTU
005215,CSMU
004993,FJU
008753,NTUST
003558,NSYSU
005915,YZU
004684,NTHU
009690,NKNU
005285,TMU
009507,NCCU
006554,TCPA
008499,TCPA
009123,KUAS
001440,FCU
003807,NCCU
003495,NCCU
009387,NUTC
007039,CGU
006562,NTUST
002230,NCUT
006877,FJU
001172,NUTC
004361,KUAS
003665,NUTC
004146,CMU
008914,TCPA
000500,NFU
001479,NTHU
006247,TMU
004695,CMU
007122,NCTU
001526,NFU
000136,NSYSU
009072,SCU
009232,KUAS
009543,NTNU
008167,FCU
004591,NTHU
006160,NTU
009062,PU
007056,YZU
007150,NTUNHS
003440,NCKU
004386,NTUNHS
001546,CMU
004501,NKFUST
004868,TKU
009877,YZU
008091,PU
006675,FCU
007388,NTHU
004133,NTNU
004286,TMU
008571,FJU
005246,NFU
005770,NKNU
002010,YZU
000957,NTHU
008621,NTOU
008800,CGU
006786,CYCU
006663,NFU
009791,NCCU
000044,PU
006345,CGU
009406,NKNU
001556,NTPU
008657,FJU
005990,NTNU
002788,NTNU
003092,NUTC
003341,NTOU
008629,NTPU
000927,NSYSU
000988,NTUB
000832,NCTU
008697,NTNU
004032,NCHU
000865,FCU
009803,FCU
006642,NTUST
008699,CSMU
008347,NSYSU
004071,TCPA
000901,YZU
005014,NTUNHS
005439,NTUNHS
007349,NTUNHS
004732,NTUB
006256,YZU
007521,NKFUST
008690,NTPU
004297,THU
004770,NTUB
006459,TKU
005935,NTUST
009698,CSMU
009322,NTHU
007508,NTHU
002109,PU
006543,NTU
004564,KUAS
007876,CSMU
006590,CGU
001977,NCHU
003403,CSMU
002255,NKFUST
009741,CYCU
003374,THU
009164,NTHU
004188,NFU
004441,FJU
006979,CSMU
006534,CYCU
004397,NCCU
007649,NTNU
004131,TCPA
008929,TCPA
008994,NTNU
008405,TMU
000051,NTUST
009455,NKFUST
005313,NTUST
007394,NKNU
007744,FJU
006795,NTU
008959,NTPU
006104,NCCU
009645,NPU
004058,CGU
009889,NCHU
006011,NTUNHS
009490,NKNU
005801,TCPA
003792,YZU
006761,NSYSU
005289,TMU
004692,NPU
005217,NCUT
009581,NCKU
005112,NCTU
006944,TCPA
007685,NTNU
008734,TCPA
004433,NTOU
000532,CGU
005150,NKNU
000829,NKNU
000732,CMU
004046,NFU
005479,KUAS
002386,CGU
006817,TMU
004447,NTUNHS
003343,TMU
004120,CSMU
000917,FJU
000488,NCKU
001827,KMU
006807,NFU
001047,THU
000335,PU
004393,NKFUST
004212,NCKU
007842,NTUNHS
006961,NKNU
005618,YZU
005241,NCUT
004760,NPU
006579,TKU
009518,NPU
005559,NSYSU
008923,SCU
001477,CYCU
008792,TMU
008324,KMU
007277,NUTC
003671,NUTC
002758,SCU
003373,NTPU
007129,NTHU
006609,FJU
005541,SCU
001382,NTUB
003799,NSYSU
006849,CYCU
008003,NTPU
003790,TKU
008906,NCHU
009757,NTUNHS
000498,THU
002600,KUAS
006293,NPU
002877,NCHU
006039,TMU
008179,PU
004826,NFU
004065,TCPA
002625,NKNU
003475,TKU
007868,FCU
001720,NPU
002434,PU
004824,NTU
003063,NTHU
001231,NTUST
005788,NCKU
001604,YZU
009688,NSYSU
000903,CSMU
009697,CSMU
003411,TKU
005380,NSYSU
003870,TMU
007832,TCPA
009125,CMU
004158,NTOU
001935,SCU
000551,NFU
002497,NCHU
007504,NCTU
005878,NPU
006198,CYCU
008709,NTUNHS
002292,TMU
001621,NTHU
000630,CSMU
000565,THU
002498,NKNU
000339,NTUB
001613,YZU
003110,NSYSU
008137,NTHU
008503,CGU
009333,FJU
007922,NTUB
004519,CYCU
000080,YZU
001671,NCHU
006884,NKFUST
003506,NKFUST
006265,NCKU
005803,NFU
002966,CMU
002915,TCPA
002906,NSYSU
006184,NSYSU
008542,NTNU
005130,CSMU
002245,NTPU
003083,NCKU
000126,FCU
009292,NTUST
004968,NTHU
000866,CSMU
008770,NPU
004568,NSYSU
002413,CYCU
009256,NTUST
002684,NTUB
008447,KUAS
000959,CMU
005975,TCPA
001784,NPU
007460,NCUT
001623,TMU
008888,NTU
005723,NTNU
003108,NCHU
004162,NTHU
003183,NTUB
004160,NTUST
005527,TCPA
005087,CGU
004493,NTPU
007397,CGU
007997,NPU
001744,NUTC
008291,NTUST
008254,NTHU
009095,YZU
002283,CSMU
006285,FCU
003193,NCKU
006032,THU
007288,NCCU
005595,NCCU
009813,CYCU
007616,NCUT
003578,KUAS
001075,NPU
006824,NUTC
003818,NCTU
009130,NCUT
004323,THU
002483,NSYSU
006670,NKFUST
000693,NTNU
006219,CGU
000566,YZU
003695,TMU
007203,NTU
006891,NUTC
004750,CMU
008719,KUAS
009094,NFU
000217,TKU
001434,KMU
008440,NFU
008252,TKU
004714,NTUB
000997,NTUNHS
004668,TCPA
003377,KUAS
000715,PU
000632,NUTC
009625,KUAS
007584,NPU
008772,NSYSU
004079,NTUB
002280,NKNU
000014,FCU
005319,NUTC
002668,NCTU
003151,SCU
003664,NKFUST
005553,YZU
004264,NTOU
007074,NKFUST
001653,FJU
009718,TCPA
009616,NTU
005193,THU
004288,TKU
002936,NFU
002821,NCUT
007449,NCUT
004932,TKU
006065,CYCU
005534,CSMU
007639,TKU
009689,CSMU
005182,TCPA
002988,NSYSU
000900,NCHU
003972,CYCU
009267,PU
007385,SCU
003986,NSYSU
003553,NTUNHS
005427,THU
004321,TCPA
008718,FJU
001129,SCU
004779,TKU
005882,TKU
006364,NCUT
006745,TMU
000344,SCU
005483,NTPU
003005,NFU
008082,TKU
007289,SCU
004165,CSMU
007650,NCCU
002112,NCUT
006633,NSYSU
008231,NCHU
002931,NTU
004331,YZU
005552,NSYSU
006552,NTOU
005397,TMU
004780,NKFUST
008802,NTNU
001841,NUTC
008109,NCHU
007702,FCU
005261,NTUB
009189,NTU
002353,NCTU
001760,NTUST
009852,NSYSU
002120,NKFUST
009351,FCU
008183,KUAS
005437,CMU
009390,CSMU
005090,TMU
000407,TCPA
004308,NPU
007630,CYCU
006771,CGU
004557,PU
009617,KMU
003517,NTOU
005005,SCU
000362,NTOU
008047,NPU
000483,SCU
000568,NTUB
000219,NCTU
006055,YZU
003258,SCU
004223,PU
002555,NCUT
004629,NTOU
006366,NCKU
001566,FCU
003412,TCPA
006425,NTOU
006977,NTU
006596,NCHU
008558,NTPU
006213,FCU
005487,TCPA
007230,CSMU
003662,TMU
005006,KUAS
004339,NTHU
008943,YZU
008286,NCUT
003990,THU
007921,TMU
003249,KMU
009227,PU
008471,NCHU
004559,NTU
003860,NFU
008786,NCCU
001019,FCU
005312,CGU
006699,CSMU
000807,NTNU
001705,NFU
003252,FCU
001946,NSYSU
006662,CSMU
001042,NTUST
004859,NSYSU
003135,CSMU
009338,KUAS
002807,NTUNHS
003165,NFU
008279,CYCU
006696,FCU
002753,CSMU
001735,NCTU
001534,NTUB
003336,TMU
001295,NKNU
005850,NTU
005233,YZU
002789,PU
008830,CGU
003353,NSYSU
009590,NKNU
008570,NCHU
008853,KMU
005587,NUTC
003185,NUTC
005633,TKU
006149,YZU
004880,NTU
008112,TCPA
007831,TKU
006972,NSYSU
000850,FCU
000487,NKNU
008609,NTOU
002709,CYCU
007411,CSMU
009976,CGU
003944,NTUST
008761,NSYSU
000827,NTUB
000392,KUAS
000998,TCPA
003220,FJU
003102,NTNU
001929,TMU
006124,KUAS
006992,FCU
005367,NTUB
009169,NTNU
002464,SCU
000045,NFU
009834,NTOU
005177,THU
007503,FCU
004567,NTUST
006937,NCUT
003314,CYCU
000237,NTNU
007097,NTNU
006134,NCHU
003316,FJU
004460,NKNU
004526,SCU
001600,CYCU
004600,KUAS
002712,TCPA
006774,CGU
006830,TKU
004226,NKNU
007494,NTHU
001541,NTNU
009474,KUAS
004312,NCCU
007174,NUTC
007219,NFU
004168,NCCU
006918,FCU
003782,NTUST
009832,NTPU
002530,CMU
005115,SCU
000575,NPU
008378,KMU
007128,NCUT
000172,NTU
007434,NKNU
005835,YZU
001664,NTUNHS
001165,NCHU
001422,NCCU
003711,NTOU
009548,NCTU
009245,TKU
003750,CGU
009089,NCUT
006595,NKNU
001374,NTHU
007167,NCUT
005739,KUAS
006840,NKNU
001215,NCHU
000598,NKNU
000346,FCU
002710,NUTC
002044,NKNU
008844,NTUB
000164,FJU
008089,SCU
009437,NTNU
000885,CYCU
000873,NCTU
007257,KUAS
004628,NCHU
006169,NCTU
007361,NCTU
002885,TMU
008418,NTUNHS
002107,CSMU
002878,NTU
003416,TCPA
004373,TKU
000893,NTUST
004435,NTUNHS
001766,NCHU
006681,NTPU
006661,FCU
000949,NCTU
009345,TCPA
009471,KMU
003730,KUAS
007661,NCTU
007705,NUTC
004295,TMU
007976,FCU
001012,KUAS
004890,KUAS
007887,NTU
001982,NCCU
001684,CGU
006693,NCUT
006479,NCHU
003112,NSYSU
000589,THU
008251,CMU
001248,NTNU
007126,NTU
008011,NUTC
005722,KUAS
009199,TKU
000665,NKFUST
004511,FCU
003785,NTU
000260,NTHU
000466,NCKU
002421,NPU
001650,FCU
009263,NTOU
005748,NPU
004051,CGU
002025,NTNU
003741,NCCU
001568,NTUNHS
003687,CYCU
005526,THU
000647,SCU
001148,NCCU
002393,PU
008201,PU
006919,THU
007647,CGU
005297,NTUB
005350,FCU
008293,NTPU
004216,NCCU
005194,NUTC
009347,TMU
006259,KUAS
005941,TKU
002350,NTHU
004569,NTUST
001487,NTUST
002689,NCCU
008009,YZU
000887,CYCU
000123,NSYSU
002172,NSYSU
001952,FCU
007568,CMU
008614,NPU
002433,NTUNHS
000979,NTU
004207,NCTU
003315,CMU
002217,TMU
005418,NTU
005296,NFU
002299,PU
004315,NPU
000913,NTUB
009983,NTNU
005063,NTUNHS
004522,NSYSU
007007,CGU
008452,KMU
006853,NKFUST
008627,CGU
001099,CGU
007033,NSYSU
005009,FCU
003088,NKNU
005421,KMU
008408,YZU
004838,YZU
008708,NCCU
003879,NFU
008261,NUTC
001179,TMU
005148,THU
008745,FJU
002448,TMU
000032,THU
004119,CSMU
008845,NCTU
008064,NCKU
007711,NTUNHS
003740,NKFUST
006212,NTHU
006458,NTHU
006022,NTNU
000160,KMU
006931,NKNU
008045,TKU
002446,NCKU
004007,NTU
005511,SCU
006724,NTUB
009853,NCHU
000375,CSMU
007098,CSMU
006611,NCHU
004641,NTU
008858,SCU
004218,NTUB
005543,THU
001655,NFU
009228,KUAS
005337,NCTU
006180,NKFUST
006385,NKNU
009642,NTUNHS
009502,YZU
003465,YZU
004031,NUTC
003618,NTOU
003896,NCHU
005043,NTPU
006729,CYCU
001958,TCPA
004919,CGU
008121,NTUB
003735,KUAS
001924,NKFUST
007507,NKFUST
007292,NTUB
002726,NTUB
001770,FJU
003639,NTHU
009274,NKFUST
000087,NTU
002098,NTPU
001709,NSYSU
009133,NTOU
007818,YZU
009150,NTUNHS
004701,PU
009255,NTUST
008567,NKNU
009100,NKFUST
006563,TCPA
008616,NCUT
008846,KUAS
002955,NKNU
003379,TCPA
002743,PU
008258,NCHU
002005,NTOU
005766,FCU
002760,NKNU
009251,NCHU
004280,CSMU
003538,NTPU
003259,TCPA
009452,NPU
005231,NKFUST
001829,CGU
006521,NTU
007403,CSMU
008996,NTHU
005769,TKU
002864,NCCU
007995,NTUNHS
009973,NKFUST
003612,NTPU
008129,PU
002958,NTUNHS
006384,CSMU
002284,NTU
006610,CMU
004542,CMU
004811,FJU
002909,NTPU
000612,NTOU
003191,NUTC
008750,NCHU
003643,KMU
009284,NTHU
000960,NPU
006889,NKFUST
008768,NKNU
002319,NTU
002928,CGU
003161,NTNU
008999,NTPU
004096,NCTU
007559,NTUST
006956,NTOU
003201,TKU
004622,CYCU
009069,CGU
001466,TKU
009892,NTNU
006277,KMU
006316,YZU
005875,TMU
008181,FJU
005076,CGU
008529,NKNU
008233,YZU
001128,NTU
005107,NTHU
006243,TMU
001504,NFU
000467,TCPA
006587,PU
006905,CGU
003310,KMU
002110,FCU
007666,NTOU
000246,NSYSU
001435,NCHU
001151,NTOU
005134,NKFUST
009554,NTUB
002622,NTUNHS
002081,NCTU
008337,KMU
001273,NSYSU
000412,NTOU
003772,NCUT
000806,NKNU
003550,CMU
007192,NTUB
003467,NTUNHS
008918,NKFUST
003962,NCKU
003128,NTPU
009295,NTNU
003429,NKNU
002814,NCCU
006179,NKFUST
003292,NKNU
006391,NTUNHS
004525,FJU
008458,CSMU
000821,TKU
004866,TMU
002173,FCU
004903,PU
008153,FJU
009589,PU
008688,NFU
000409,NTUB
001689,CMU
000207,NKFUST
004653,NTOU
003594,TCPA
007223,TMU
003383,NTUB
006497,TCPA
005464,YZU
003803,NTU
001197,NCHU
008323,NCHU
009915,NFU
002177,NKFUST
009010,NTPU
009854,TKU
005845,KMU
003576,CSMU
001339,NKNU
009224,SCU
006776,YZU
009530,FJU
009053,NCCU
004781,NTUB
004822,NCUT
002108,NTU
000293,FCU
009965,SCU
003571,NKFUST
004346,NTUST
009051,NFU
007966,NFU
002417,CYCU
000919,NTU
000419,NTUB
001716,NTUNHS
006325,NCTU
009179,TKU
003869,NTUST
009469,FCU
009104,FCU
001511,NTNU
003849,CSMU
004427,NCTU
005711,FJU
003770,CMU
009993,NUTC
000810,NTU
002119,KUAS
006619,NTUB
004487,NCCU
009798,NTPU
001900,FCU
001470,CMU
009247,KUAS
004611,NCTU
005333,NTUNHS
009821,NCCU
000078,YZU
001404,NTUNHS
004862,NTUB
002381,CYCU
009934,NCKU
000628,CGU
006589,NSYSU
009942,FJU
007013,NTU
006527,NCCU
002665,KMU
006347,KUAS
000505,THU
004886,NTU
003093,NTNU
002240,NKFUST
009489,CSMU
003580,NCCU
007113,NKFUST
007062,NCCU
006253,NTUNHS
007228,THU
009444,NKFUST
009148,CMU
004766,NTU
002650,SCU
002839,SCU
002265,KUAS
004976,TKU
004100,CYCU
008472,THU
000361,NPU
008119,KMU
006594,TKU
009340,CSMU
001110,NKNU
006470,NTUST
000946,NTUB
004012,CGU
001495,NCHU
001355,NPU
009932,SCU
005877,KUAS
006376,NCUT
002851,NTOU
004476,NTOU
008656,TKU
005406,NTUST
007359,NTHU
002012,NTOU
003149,CSMU
002182,NSYSU
002912,NCKU
008411,THU
009108,NPU
002016,NPU
004112,NFU
008650,NCCU
008528,NKFUST
000277,CGU
000968,TCPA
000857,NUTC
006511,NTUNHS
005088,NKFUST
005351,NSYSU
004379,NCKU
009861,NKNU
006127,NFU
003139,NKNU
005659,NTPU
003560,NCTU
006225,SCU
009749,TCPA
009860,YZU
004712,NTHU
005368,NTU
001734,NPU
002656,NCKU
003699,SCU
007256,NTUST
005232,PU
006861,THU
008706,CSMU
003169,FJU
004666,NCTU
007049,THU
002890,NSYSU
006733,YZU
000019,CGU
003287,NFU
001602,NKFUST
003286,FJU
008763,NCKU
006533,YZU
001930,TKU
009796,NTUST
002507,NTNU
005412,NKNU
005867,NTU
005643,NKFUST
006244,NSYSU
000389,TKU
001677,CMU
005435,NPU
008694,YZU
000935,NCCU
002336,NCTU
003069,FJU
003020,KUAS
000110,FCU
002676,FCU
009302,KMU
003555,CMU
009560,NSYSU
000695,NCUT
003118,NTUST
007807,NTOU
002006,TCPA
004009,TCPA
001261,FCU
007738,NCTU
007992,NKNU
